10095,D83021
5091,D83022
10554,D83023
10927,D83024
9179,D83026
9532,D83027
6599,D83028
14498,D83029
4639,D83030
8321,D83033
10563,D83034
10201,D83035
4027,D83036
14114,D83037
13056,D83038
10183,D83039
10824,D83040
8404,D83041
5877,D83043
16653,D83044
4883,D83045
12018,D83046
11014,D83047
15020,D83048
6104,D83049
8132,D83050
15705,D83051
13061,D83052
8740,D83053
3822,D83054
13400,D83055
7992,D83056
11408,D83057
9756,D83058
13900,D83059
22553,D83060
9420,D83061
6574,D83062
4685,D83064
6304,D83067
4569,D83069
4457,D83070
5389,D83071
4926,D83073
12051,D83074
8623,D83075
5042,D83076
6187,D83078
10090,D83079
5861,D83080
6445,D83081
4099,D83082
7653,D83084
5757,D83608
10292,D83610
3362,D83614
1721,D83615
3355,D83618
2348,D83619
2977,E81001
5994,E81002
13234,E81003
10801,E81004
9482,E81005
9810,E81006
6189,E81007
13541,E81008
12229,E81009
7577,E81010
12257,E81011
11595,E81012
11952,E81013
8657,E81014
16092,E81015
6766,E81016
9498,E81017
12099,E81018
12282,E81019
7449,E81020
8069,E81021
12433,E81022
4775,E81023
5624,E81024
4433,E81025
6681,E81026
10173,E81027
10757,E81028
11583,E81029
2981,E81030
4801,E81031
19726,E81032
15560,E81033
7239,E81034
8746,E81035
10107,E81036
14181,E81037
11067,E81038
7372,E81040
10684,E81041
9440,E81043
13694,E81044
7821,E81045
10785,E81046
8520,E81047
7828,E81048
5921,E81049
10598,E81050
8564,E81052
3097,E81054
4690,E81056
12343,E81057
5374,E81059
3691,E81060
5220,E81061
3437,E81062
7992,E81063
7721,E81064
5684,E81065
4799,E81069
4128,E81072
9901,E81073
10063,E81074
7764,E81075
4312,E81076
3315,E81077
1861,E81610
3067,E81611
5368,E81612
3263,E81615
5253,E81617
1663,E81618
6358,E81626
2670,E81631
6461,E81632
2291,E81633
2615,E81635
1942,E81636
17608,E82001
9388,E82002
3862,E82004
18554,E82005
9705,E82006
9625,E82007
9312,E82008
9962,E82009
6986,E82011
13453,E82012
9779,E82013
11348,E82014
11884,E82015
0,E82016
9462,E82017
12143,E82018
15764,E82019
8937,E82020
6360,E82021
14914,E82022
9018,E82023
13314,E82024
14971,E82025
11981,E82027
8785,E82028
17640,E82031
17872,E82032
6533,E82034
11934,E82035
15967,E82037
8115,E82038
11315,E82039
22345,E82040
9309,E82041
8539,E82042
12636,E82043
14497,E82044
6544,E82045
11827,E82046
9036,E82048
3971,E82049
4189,E82050
13091,E82051
6379,E82053
11264,E82054
11609,E82055
7992,E82056
5391,E82057
14312,E82058
9480,E82059
17328,E82060
11761,E82061
16103,E82062
9963,E82063
6336,E82064
3369,E82066
16824,E82067
11538,E82068
2666,E82069
2603,E82070
13897,E82071
11154,E82072
11725,E82073
20029,E82074
12080,E82075
5710,E82076
12173,E82077
8352,E82078
6268,E82079
8604,E82080
12160,E82081
13876,E82082
10047,E82083
12529,E82084
19188,E82085
14905,E82086
8772,E82088
13632,E82089
10908,E82090
16975,E82091
10311,E82092
12352,E82093
9332,E82094
7092,E82095
9757,E82096
7243,E82098
12521,E82099
11362,E82100
8606,E82102
5417,E82104
4062,E82105
9331,E82106
8499,E82107
6983,E82109
4265,E82111
4237,E82113
13471,E82115
11880,E82117
4659,E82121
10226,E82123
13079,E82124
2609,E82126
13078,E82129
5534,E82130
2916,E82131
6020,E82132
6032,E82133
2388,E82603
2416,E82613
716,E82620
2312,E82624
2515,E82626
3004,E82627
2484,E82630
6188,E82638
4605,E82640
4662,E82641
2495,E82643
1877,E82644
2347,E82652
2252,E82653
3279,E82654
1118,E82655
2457,E82656
5835,E82657
3538,E82658
6070,E82661
3978,E82663
8335,E83003
4054,E83005
7027,E83006
5596,E83007
7595,E83008
8512,E83009
10474,E83010
7555,E83011
7283,E83012
5589,E83013
16845,E83016
10228,E83017
12262,E83018
8451,E83020
11060,E83021
10344,E83024
8383,E83025
3944,E83026
7143,E83027
5405,E83028
6158,E83030
3826,E83031
16518,E83032
6764,E83034
8828,E83035
3755,E83036
4357,E83037
8316,E83038
6663,E83039
1980,E83040
4277,E83041
1709,E83042
7543,E83044
5409,E83045
5077,E83046
5125,E83049
5292,E83050
10403,E83053
4420,E83600
2881,E83613
2794,E83621
2208,E83622
1830,E83624
3563,E83629
2426,E83631
4250,E83632
2474,E83633
3811,E83637
4306,E83638
3145,E83639
1485,E83640
2328,E83644
2686,E83645
3074,E83649
1777,E83650
1603,E83651
2056,E83652
6080,E83653
2322,E83654
1850,E83656
1940,E83657
2584,E83658
1596,E83659
2200,E83664
12180,E83667
4106,E83668
6618,E84002
4116,E84003
7119,E84004
7214,E84005
13658,E84006
5038,E84007
11101,E84008
12671,E84009
3538,E84011
6420,E84012
7157,E84013
9682,E84014
10023,E84015
7787,E84017
7361,E84018
2465,E84020
9320,E84021
6852,E84022
5093,E84023
18473,E84024
13689,E84025
5068,E84026
4778,E84028
1927,E84029
5663,E84030
8502,E84031
6227,E84032
4253,E84033
2213,E84035
7850,E84036
7224,E84039
4359,E84040
6987,E84042
9801,E84044
7998,E84048
1358,E84049
4914,E84051
4779,E84053
1887,E84056
12310,E84057
14568,E84058
4045,E84059
7835,E84061
4006,E84062
6407,E84063
3657,E84064
3257,E84066
8092,E84067
11375,E84068
10543,E84069
3784,E84070
5647,E84074
4465,E84075
5757,E84076
2338,E84077
3115,E84078
3434,E84079
7088,E84080
5908,E84083
4760,E84084
6779,E84086
5004,E84601
4144,E84617
4803,E84620
1804,E84624
2313,E84626
3351,E84635
1942,E84637
5141,E84638
3060,E84645
4378,E84646
2452,E84647
2693,E84649
1775,E84653
3131,E84656
2096,E84657
5186,E84658
3027,E84661
4119,E84663
6770,E84665
2268,E84667
2590,E84668
2047,E84669
3621,E84670
5609,E84674
3790,E84676
3338,E84678
3760,E84680
2527,E84681
2356,E84684
4592,E84685
4131,E84690
6422,E84693
1705,E84696
4003,E84699
2443,E84701
2685,E84702
2365,E84704
2177,E84705
1956,E84706
2251,E84708
8686,E84709
3507,E84713
6064,E85001
15762,E85003
6208,E85004
3611,E85005
3867,E85006
9282,E85007
7928,E85008
4961,E85012
3055,E85013
8709,E85014
3594,E85015
10249,E85016
2153,E85018
8989,E85019
10629,E85020
6885,E85021
1800,E85023
5371,E85024
3774,E85025
11560,E85026
8079,E85028
14474,E85029
6648,E85030
5772,E85032
9745,E85033
5880,E85034
4287,E85035
4304,E85038
10128,E85040
6026,E85041
4822,E85042
2308,E85044
3826,E85045
6093,E85046
3570,E85048
4673,E85049
7395,E85050
4785,E85051
4951,E85052
3980,E85053
9719,E85054
11590,E85055
7467,E85056
9339,E85057
7842,E85058
8377,E85059
5027,E85060
3267,E85061
6738,E85062
4282,E85064
3445,E85066
3835,E85069
2050,E85071
0,E85072
4344,E85074
3886,E85075
3435,E85077
4062,E85083
2621,E85088
5203,E85090
1874,E85091
7733,E85096
3351,E85098
2751,E85099
3428,E85103
2057,E85105
6341,E85107
4781,E85108
3263,E85109
2267,E85110
2914,E85111
4887,E85112
5679,E85113
6656,E85114
2161,E85115
4251,E85116
3518,E85117
7434,E85118
6174,E85119
7454,E85120
10762,E85121
12514,E85122
4819,E85123
3408,E85124
4994,E85125
8247,E85126
8503,E85127
7492,E85128
5644,E85129
3931,E85130
4240,E85600
7427,E85605
2647,E85617
2371,E85623
6616,E85624
3333,E85625
8100,E85628
3390,E85630
6574,E85633
4136,E85635
8031,E85636
2782,E85640
4950,E85643
2058,E85649
0,E85654
3665,E85656
8799,E85657
2368,E85658
1794,E85659
7369,E85663
1345,E85671
1622,E85672
4249,E85673
2521,E85677
7021,E85680
6878,E85681
6684,E85682
4149,E85683
8173,E85685
6347,E85686
1055,E85687
2233,E85691
6618,E85692
6708,E85693
2993,E85694
6639,E85696
4784,E85697
4760,E85699
2274,E85700
1245,E85705
4748,E85707
4279,E85708
4531,E85712
3515,E85713
2961,E85714
3013,E85715
7784,E85716
3108,E85717
5027,E85718
10926,E85719
2570,E85721
4416,E85723
2664,E85724
5658,E85725
3027,E85726
2314,E85727
1835,E85728
3234,E85731
2103,E85732
2086,E85733
5384,E85734
2592,E85735
5613,E85736
5526,E85739
2261,E85740
3247,E85743
4346,E85744
8211,E85745
2754,E85746
6903,E85748
7163,E85750
1548,E85755
10254,E86001
3808,E86003
9957,E86004
5630,E86005
7050,E86006
9328,E86007
6955,E86009
8828,E86010
5765,E86011
11320,E86012
4365,E86014
14646,E86015
5513,E86016
7923,E86017
8633,E86018
7197,E86019
4187,E86020
6696,E86022
5836,E86024
5235,E86026
6388,E86027
7258,E86028
8940,E86029
8203,E86030
5370,E86033
2217,E86034
6925,E86036
5660,E86038
4247,E86041
6030,E86042
2448,E86605
2992,E86609
3918,E86610
4431,E86612
2419,E86615
4372,E86618
1881,E86619
3603,E86620
2943,E86622
3144,E86625
6124,E86626
3201,E86629
6637,E86632
2481,E86635
3655,E86637
1870,E86638
2412,E86640
11941,E87002
4469,E87003
9327,E87004
5826,E87005
4802,E87006
7320,E87007
8309,E87008
5091,E87009
6920,E87010
7819,E87011
4997,E87012
9105,E87013
8920,E87014
7704,E87016
2907,E87017
1070,E87020
3881,E87021
5059,E87024
3321,E87026
6861,E87029
4942,E87034
6200,E87037
5069,E87038
2288,E87041
6075,E87043
2530,E87045
6387,E87046
6662,E87047
2800,E87048
1289,E87050
3309,E87052
2505,E87055
3066,E87057
7882,E87061
5498,E87063
3330,E87065
6634,E87066
4110,E87067
2314,E87069
4195,E87070
2105,E87071
10427,E87609
2969,E87630
4144,E87637
2202,E87648
2760,E87649
2950,E87663
3435,E87665
2834,E87670
11817,E87677
7433,E87681
8064,E87682
217,E87691
280,E87694
3638,E87699
3,E87700
7912,E87701
1579,E87702
2948,E87705
3915,E87706
234,E87711
3965,E87714
4921,E87715
1569,E87717
3510,E87718
6169,E87720
2981,E87722
4763,E87723
1855,E87727
2551,E87728
2838,E87733
1584,E87735
7625,E87737
7748,E87738
6208,E87739
1240,E87740
3787,E87741
2772,E87742
5431,E87745
2477,E87746
1900,E87750
2325,E87751
5280,E87753
6215,E87754
2455,E87755
3663,E87756
3508,E87762
6838,E87768
0,E87772
0,E87774
11045,F81001
4269,F81003
8525,F81004
8385,F81005
6734,F81006
11370,F81007
9733,F81009
11314,F81010
4770,F81011
7474,F81012
9871,F81013
15418,F81014
6477,F81015
5287,F81016
10495,F81017
8065,F81018
9982,F81019
6384,F81020
8628,F81021
14316,F81022
12032,F81023
5953,F81024
8540,F81025
8158,F81026
17938,F81027
8274,F81028
4992,F81029
17040,F81030
7859,F81031
2351,F81032
2870,F81033
7974,F81034
6559,F81035
13999,F81036
10880,F81037
13617,F81038
3751,F81040
9998,F81041
8031,F81042
15850,F81043
6532,F81044
2999,F81045
4729,F81046
9725,F81047
12082,F81048
9995,F81049
7529,F81051
13530,F81052
8660,F81053
13879,F81055
8311,F81056
12258,F81057
3969,F81060
7046,F81061
8174,F81062
4529,F81065
5721,F81066
14948,F81067
15992,F81068
4237,F81069
6245,F81070
12220,F81071
6275,F81072
3917,F81073
6062,F81074
12363,F81075
3950,F81076
7154,F81077
10076,F81078
11130,F81079
12437,F81080
25913,F81081
4918,F81082
11601,F81083
4834,F81084
11863,F81085
7382,F81086
13502,F81087
2761,F81088
9953,F81089
9065,F81090
8338,F81091
4200,F81092
13185,F81094
10847,F81095
11373,F81096
12735,F81097
7621,F81098
14386,F81099
11699,F81100
6342,F81101
5920,F81102
2774,F81103
4694,F81104
16410,F81105
9232,F81106
13104,F81108
5708,F81109
2181,F81110
5112,F81111
10949,F81112
14923,F81113
11552,F81114
11477,F81115
9778,F81116
12237,F81117
13434,F81118
7806,F81119
12182,F81120
6528,F81121
8639,F81122
18486,F81123
16155,F81125
9621,F81126
10610,F81127
10282,F81128
9439,F81129
5931,F81130
6896,F81131
17044,F81132
10913,F81133
7124,F81134
2493,F81136
7314,F81137
3205,F81138
10342,F81141
6189,F81142
14538,F81144
5163,F81147
12095,F81149
7255,F81150
4270,F81151
10218,F81152
11864,F81153
5441,F81155
6518,F81156
5419,F81157
3909,F81158
2964,F81159
1852,F81162
6071,F81163
7775,F81164
4344,F81165
3374,F81168
7605,F81169
3304,F81170
6560,F81172
5405,F81173
2238,F81176
2832,F81177
7395,F81180
11958,F81181
2815,F81183
3711,F81184
4641,F81185
4663,F81186
9446,F81192
5023,F81193
2559,F81195
2806,F81197
2495,F81198
3485,F81200
3626,F81205
4402,F81206
1457,F81207
2245,F81209
5258,F81210
5802,F81211
6974,F81212
3241,F81213
7534,F81214
8690,F81215
4241,F81216
2380,F81218
4660,F81219
5135,F81221
5056,F81222
3823,F81223
2679,F81606
7023,F81608
7354,F81613
3691,F81618
2405,F81619
2642,F81622
2151,F81623
3490,F81632
3535,F81633
1829,F81635
11056,F81636
1184,F81639
3006,F81640
3217,F81641
2963,F81643
2144,F81644
3562,F81645
1053,F81648
2920,F81649
3279,F81651
2612,F81652
569,F81653
2912,F81656
2570,F81659
1936,F81661
4233,F81665
3262,F81666
3171,F81667
3837,F81669
2756,F81670
0,F81671
2687,F81672
2159,F81674
2302,F81675
1040,F81676
3054,F81677
6121,F81679
6341,F81681
10628,F81683
3198,F81684
2402,F81688
2912,F81690
3687,F81691
1450,F81693
1325,F81695
1963,F81696
3396,F81697
2837,F81698
2366,F81699
4140,F81700
3071,F81704
2355,F81707
2594,F81708
2501,F81710
1612,F81711
2883,F81713
5298,F81716
1959,F81717
2374,F81718
2852,F81719
2819,F81720
5839,F81721
3180,F81724
3527,F81725
1994,F81728
3490,F81729
5223,F81730
1726,F81732
3329,F81733
1079,F81734
2538,F81736
2043,F81737
3358,F81738
2587,F81739
2097,F81740
4799,F81741
2724,F81742
5006,F81743
2726,F81744
2771,F81746
5979,F81749
2206,F81751
1118,F81754
429,F81755
2060,F81756
4691,F81757
3289,F81758
6092,F82001
4286,F82002
3559,F82003
11581,F82004
5334,F82005
9702,F82006
12213,F82007
14628,F82008
12529,F82009
5931,F82010
9896,F82011
6622,F82012
15092,F82013
7004,F82014
5294,F82015
7135,F82016
8557,F82017
10842,F82018
6180,F82019
2960,F82020
10139,F82021
9803,F82022
4445,F82023
4556,F82025
3061,F82027
4878,F82028
10619,F82030
4801,F82031
2964,F82033
4512,F82034
5222,F82038
3398,F82039
2714,F82040
6511,F82042
3166,F82045
8392,F82051
2754,F82052
3129,F82053
3633,F82055
3626,F82604
2280,F82607
1706,F82608
3886,F82609
2913,F82610
4454,F82612
2112,F82614
1946,F82618
1883,F82619
2907,F82621
3018,F82624
7111,F82625
4401,F82627
1836,F82629
4721,F82630
3204,F82634
4333,F82638
2803,F82639
1791,F82641
3595,F82642
1711,F82643
2118,F82645
5489,F82646
4830,F82647
2566,F82648
4872,F82649
5257,F82650
3129,F82653
1948,F82657
7529,F82660
3710,F82661
2834,F82663
3072,F82665
2706,F82666
2782,F82668
2181,F82670
2519,F82671
4046,F82674
4360,F82675
5520,F82676
5182,F82677
2535,F82678
4628,F82679
4715,F82680
3585,F82686
2480,F82744
8760,F83002
6501,F83003
5421,F83004
7878,F83005
6428,F83006
4654,F83007
10345,F83008
1523,F83009
13596,F83010
6641,F83011
7468,F83012
2332,F83013
12038,F83015
12120,F83017
7338,F83018
10354,F83019
11076,F83020
11760,F83021
13796,F83022
18282,F83023
5546,F83025
3716,F83027
2199,F83030
2177,F83031
9532,F83032
2651,F83033
1488,F83034
5687,F83039
3258,F83040
3808,F83042
14681,F83043
4326,F83044
9411,F83045
4759,F83046
4802,F83048
1945,F83049
2271,F83050
4073,F83051
3699,F83052
6333,F83053
10379,F83055
5398,F83056
4908,F83057
9273,F83058
14282,F83059
7626,F83060
3376,F83061
8742,F83063
6159,F83064
2120,F83602
4288,F83615
9868,F83623
8278,F83624
948,F83630
2065,F83632
2483,F83633
2074,F83635
0,F83639
2424,F83648
6917,F83652
4323,F83658
8450,F83660
2998,F83663
5886,F83664
10085,F83665
4564,F83666
2381,F83671
8627,F83672
4111,F83673
3181,F83674
1894,F83677
2554,F83678
2823,F83680
3072,F83681
2146,F83682
3453,F83683
5056,F83686
11750,F84003
11770,F84004
11991,F84006
12326,F84008
8683,F84009
8837,F84010
9050,F84012
14011,F84013
7419,F84014
5642,F84015
10946,F84016
12426,F84017
8509,F84018
8870,F84021
6017,F84022
3727,F84025
2870,F84030
10519,F84031
3229,F84032
10840,F84033
12633,F84034
3944,F84035
6902,F84036
3289,F84038
6976,F84039
6775,F84041
2147,F84042
5204,F84043
5780,F84044
3405,F84046
12736,F84047
9104,F84050
4107,F84051
7384,F84052
7144,F84053
10580,F84054
3332,F84055
5394,F84060
12455,F84062
7245,F84063
12141,F84069
4961,F84070
4369,F84072
10847,F84074
6307,F84077
9225,F84079
4912,F84080
13018,F84081
8250,F84083
6670,F84086
9356,F84087
3945,F84088
1644,F84089
0,F84090
4563,F84091
5540,F84092
15496,F84093
11259,F84096
8543,F84097
9933,F84105
7345,F84111
6999,F84114
8090,F84115
8195,F84117
4613,F84118
9167,F84119
10745,F84121
15405,F84122
12454,F84123
4513,F84124
5729,F84601
3886,F84619
5419,F84620
4512,F84621
3266,F84624
3591,F84631
613,F84632
6997,F84635
3565,F84636
8877,F84640
3705,F84641
6054,F84642
0,F84644
3718,F84647
1704,F84653
2177,F84654
5983,F84656
2761,F84657
4199,F84658
62,F84659
2103,F84660
2441,F84661
2417,F84666
6524,F84668
4768,F84669
4691,F84670
1751,F84671
2306,F84672
2586,F84673
4252,F84676
5052,F84677
3686,F84679
6369,F84681
8670,F84682
2928,F84685
5921,F84686
5916,F84692
3012,F84694
3500,F84696
5539,F84698
2217,F84699
1692,F84700
6745,F84702
3015,F84706
2459,F84707
4351,F84708
12071,F84710
2041,F84711
3578,F84713
10721,F84714
4405,F84716
9050,F84717
6904,F84718
4430,F84719
6143,F84720
11560,F84724
2181,F84727
4047,F84729
3942,F84730
1948,F84731
1660,F84733
9580,F84734
8228,F84735
4004,F84736
5247,F84739
4475,F84740
2833,F84741
2202,F84742
15906,F84747
2001,F84749
9467,F85002
9897,F85003
12779,F85004
7513,F85007
15710,F85008
6657,F85009
4225,F85010
2631,F85011
8219,F85013
15818,F85014
4950,F85015
6035,F85016
4936,F85017
2083,F85018
10189,F85019
8157,F85020
1295,F85022
3358,F85023
2125,F85024
11322,F85025
2852,F85026
12209,F85027
8159,F85028
11474,F85029
11268,F85030
7252,F85031
7509,F85032
7263,F85033
2985,F85034
8380,F85035
2691,F85036
2560,F85037
3607,F85039
6,F85040
3263,F85043
4589,F85044
4563,F85045
2734,F85046
46,F85047
3851,F85048
3038,F85049
828,F85052
8133,F85053
3505,F85055
5941,F85058
1525,F85059
4367,F85060
3063,F85061
11096,F85063
2669,F85064
2792,F85065
13290,F85066
2983,F85067
6246,F85069
0,F85070
5830,F85071
5643,F85072
10,F85073
10973,F85076
2688,F85077
4026,F85615
2619,F85623
5644,F85625
3016,F85628
1982,F85632
3181,F85634
2191,F85638
4304,F85640
3199,F85641
5903,F85642
4245,F85643
1886,F85644
2121,F85645
8,F85646
3526,F85650
4233,F85652
3359,F85654
36,F85655
1811,F85656
2580,F85658
2178,F85660
4746,F85663
1781,F85665
3886,F85666
5564,F85669
1758,F85671
2424,F85672
4011,F85675
3030,F85676
3142,F85677
2913,F85678
2389,F85679
2053,F85680
2197,F85681
4819,F85682
5872,F85684
2925,F85686
6800,F85687
5998,F85688
1413,F85693
2139,F85697
3655,F85699
2297,F85700
5085,F85701
3951,F85703
2889,F85705
4060,F85706
3798,F85707
953,F85708
6,F85711
7657,F86001
13996,F86004
7065,F86005
6084,F86006
9902,F86007
6374,F86008
8132,F86009
12942,F86010
6697,F86011
10583,F86012
6126,F86013
8338,F86018
5198,F86020
12761,F86022
8116,F86023
10217,F86025
6943,F86026
7528,F86028
6059,F86030
7974,F86032
5547,F86034
13995,F86036
9178,F86038
3286,F86040
4665,F86042
4000,F86044
2344,F86045
2818,F86049
6627,F86057
11211,F86058
11198,F86060
7092,F86062
5230,F86064
6339,F86066
1873,F86067
3647,F86073
12309,F86074
7890,F86078
5521,F86081
3094,F86082
6181,F86083
2728,F86084
2484,F86085
4895,F86086
6786,F86087
3814,F86088
12478,F86607
3194,F86612
3093,F86616
5704,F86621
3075,F86624
6427,F86625
4751,F86626
14656,F86627
3045,F86635
3959,F86637
4252,F86638
4058,F86639
4624,F86641
3858,F86642
10630,F86644
7514,F86650
4617,F86652
2694,F86655
6796,F86657
3299,F86658
8186,F86664
7631,F86666
2777,F86675
3936,F86679
2041,F86680
6149,F86686
2240,F86689
6068,F86691
4215,F86692
4724,F86696
2460,F86698
1859,F86699
3329,F86700
3491,F86701
3121,F86702
2901,F86703
1991,F86704
3074,F86705
4920,F86707
2937,F86708
2850,F86712
3761,F86731
9614,G81001
7325,G81002
14486,G81003
10307,G81004
6391,G81005
6173,G81006
9126,G81007
11050,G81008
10977,G81009
11160,G81011
4582,G81012
1995,G81013
5623,G81014
8838,G81016
11927,G81017
10964,G81018
9930,G81019
2294,G81020
7317,G81021
14636,G81022
7968,G81023
9625,G81024
8705,G81025
7667,G81026
5561,G81027
11576,G81028
17009,G81029
8708,G81030
10090,G81031
10254,G81032
7521,G81033
15985,G81034
10405,G81035
9184,G81036
8290,G81037
16220,G81038
14218,G81039
3114,G81040
16295,G81041
9841,G81042
7010,G81043
5882,G81044
9725,G81045
12578,G81046
8302,G81047
7730,G81048
5876,G81049
12137,G81050
6834,G81051
4162,G81052
5679,G81053
9563,G81054
9457,G81055
9083,G81056
5988,G81057
9051,G81059
4121,G81060
6212,G81061
2855,G81063
3663,G81064
6061,G81065
4882,G81070
13299,G81071
7136,G81073
3881,G81074
6999,G81075
9129,G81076
6956,G81077
4994,G81082
5789,G81083
4687,G81084
3134,G81085
7647,G81086
5921,G81087
12291,G81088
2883,G81089
7065,G81090
3954,G81094
4520,G81095
3535,G81096
3812,G81097
5357,G81098
9827,G81099
7854,G81100
8741,G81102
4205,G81103
9660,G81104
6003,G81105
3554,G81611
5384,G81613
4482,G81614
2330,G81627
3110,G81634
2052,G81636
6962,G81638
1664,G81640
2514,G81641
2650,G81642
3273,G81643
2844,G81646
3158,G81649
3799,G81651
2061,G81653
3934,G81656
6976,G81658
2067,G81661
4028,G81662
5659,G81663
2273,G81667
0,G81668
2214,G81669
0,G81670
1567,G81675
3120,G81676
0,G81677
3414,G81680
2858,G81684
2276,G81685
11180,G81687
958,G81689
2870,G81692
1969,G81694
13,G81703
7123,G82002
6133,G82004
13760,G82006
9693,G82007
4855,G82011
6891,G82012
13273,G82013
16513,G82014
8568,G82015
9435,G82016
7219,G82017
5804,G82018
11839,G82019
11212,G82020
14580,G82021
7839,G82022
4417,G82023
6806,G82024
7789,G82025
6967,G82026
8454,G82027
9718,G82028
5500,G82029
5533,G82030
10856,G82031
13911,G82032
9695,G82035
12705,G82036
16109,G82037
8233,G82038
14762,G82039
4313,G82040
8634,G82041
10990,G82042
8760,G82044
7280,G82046
11295,G82048
3451,G82049
13621,G82050
9172,G82051
10205,G82052
3418,G82053
5412,G82055
8153,G82056
10804,G82057
6801,G82058
17402,G82059
16424,G82060
2423,G82061
2556,G82062
8933,G82063
6432,G82064
2203,G82065
10152,G82066
11814,G82067
10259,G82069
33139,G82071
3646,G82072
9321,G82073
12694,G82074
5685,G82075
9759,G82076
9007,G82077
9059,G82079
12619,G82080
14397,G82082
14242,G82083
11757,G82085
9590,G82086
13810,G82087
6275,G82088
9121,G82089
14741,G82090
8605,G82091
8219,G82092
7772,G82093
8157,G82094
12097,G82095
3070,G82096
16458,G82097
7317,G82098
15493,G82099
5489,G82100
4270,G82103
2019,G82104
14766,G82105
4255,G82106
7375,G82107
5180,G82108
3719,G82109
5943,G82110
10155,G82111
6899,G82112
7749,G82113
14258,G82114
9855,G82115
7626,G82117
12040,G82118
14879,G82119
13309,G82120
10455,G82121
10756,G82122
4659,G82123
1633,G82124
10713,G82125
14564,G82126
7569,G82128
5580,G82129
4173,G82132
7687,G82133
18617,G82135
6975,G82137
5173,G82138
3193,G82139
12636,G82140
5542,G82141
7884,G82142
5915,G82143
5212,G82147
4270,G82148
7827,G82150
5930,G82152
4062,G82154
6117,G82155
2465,G82156
4650,G82158
10295,G82160
14609,G82161
4873,G82162
1601,G82163
8521,G82164
8639,G82165
2561,G82170
1988,G82175
1558,G82179
4184,G82180
1730,G82184
9068,G82185
6657,G82186
2037,G82187
2669,G82197
4936,G82198
5946,G82200
8640,G82203
5211,G82204
9084,G82205
2252,G82206
2344,G82210
6403,G82211
4484,G82212
5566,G82215
2725,G82217
5517,G82218
4441,G82219
5191,G82221
3672,G82224
9436,G82225
4521,G82226
3902,G82227
7746,G82228
3373,G82229
7952,G82230
8609,G82231
6533,G82232
10630,G82233
4266,G82234
3088,G82235
1948,G82600
8525,G82604
2148,G82605
3108,G82622
8142,G82630
2503,G82631
6978,G82634
2203,G82635
3647,G82639
4169,G82641
3791,G82644
4493,G82647
3343,G82648
2463,G82649
2903,G82650
2,G82651
2711,G82652
1529,G82653
2668,G82656
4628,G82658
1467,G82659
1739,G82662
1812,G82663
2501,G82665
9929,G82666
1793,G82667
1823,G82670
6074,G82671
1750,G82674
2779,G82676
6890,G82679
5607,G82681
5169,G82682
3449,G82684
5619,G82686
3701,G82687
3258,G82688
2907,G82690
2505,G82691
4057,G82692
10928,G82693
1817,G82696
2189,G82697
2265,G82698
3884,G82700
2462,G82702
5304,G82704
2061,G82706
3358,G82708
2228,G82710
3205,G82711
3246,G82712
2702,G82714
3829,G82715
1683,G82718
2749,G82719
3860,G82721
2775,G82722
2860,G82726
7248,G82727
6460,G82729
10262,G82730
2635,G82731
4929,G82732
2840,G82733
8694,G82735
1850,G82737
1763,G82739
2969,G82741
2672,G82743
3579,G82744
5595,G82748
3928,G82751
10218,G82753
3374,G82754
2761,G82757
3037,G82760
1498,G82762
1961,G82763
1500,G82764
2015,G82766
5709,G82768
2152,G82769
2858,G82775
2327,G82777
10411,G82780
2423,G82788
5518,G82790
4180,G82791
2742,G82793
1950,G82796
1603,G82797
3128,G82799
4599,G82802
2749,G82805
4584,G82808
11366,G82809
3649,G82810
1872,G82812
3847,G82818
1816,G82820
2171,G82821
4696,G82888
12515,G83001
7635,G83002
4037,G83003
10477,G83004
10491,G83005
13737,G83006
4914,G83007
9134,G83009
9833,G83010
17705,G83012
7279,G83013
5044,G83015
6131,G83016
3075,G83017
15176,G83018
5691,G83019
10238,G83021
2693,G83022
5097,G83024
13998,G83025
6781,G83026
8370,G83027
11841,G83028
6977,G83029
4988,G83030
8566,G83031
5026,G83033
4462,G83034
3430,G83037
7518,G83039
3097,G83042
5003,G83043
10042,G83044
4507,G83046
10278,G83047
8164,G83049
6181,G83052
15696,G83053
10531,G83057
8858,G83058
7145,G83060
9066,G83061
6991,G83062
2738,G83063
2384,G83064
12092,G83065
8230,G83066
25463,G83067
1089,G83068
7725,G83069
5053,G83605
4890,G83628
6501,G83630
4537,G83631
5094,G83633
5634,G83635
2403,G83641
5824,G83642
504,G83644
6163,G83647
5303,G83651
4627,G83654
1499,G83655
2293,G83663
3841,G83668
1758,G83670
2097,G83672
4636,G83673
0,G83674
3665,G83675
11881,G83680
6070,G84001
10124,G84002
10361,G84003
11418,G84004
5692,G84005
11811,G84006
8842,G84007
5987,G84008
3931,G84009
13240,G84010
8234,G84011
2422,G84013
12517,G84015
15314,G84016
9820,G84017
8561,G84018
9956,G84019
7494,G84020
9464,G84021
5967,G84022
10776,G84023
6779,G84024
8070,G84025
16708,G84027
6577,G84028
5938,G84029
6653,G84030
5496,G84032
6729,G84033
2362,G84034
6850,G84035
5980,G84037
2413,G84039
6150,G84040
2514,G84041
229,G84602
3066,G84604
4563,G84607
2642,G84609
529,G84613
0,G84615
2538,G84619
3495,G84621
